frame,time_sec,mouth_height,inner_area,mouth_signal
1,0.000000,0.12617653987379013,0.0306994844717489,0.09753342325317775
2,0.033370,0.12408080839366822,0.029834225835701212,0.09580683362627812
3,0.066739,0.12227102748464451,0.028916255614577942,0.09426459592362454
4,0.100109,0.12098128646067319,0.02827256998889194,0.09316867151913881
5,0.133479,0.12032771879910352,0.028055729891636766,0.09264612212686349
6,0.166848,0.1198442142496094,0.027946797472794483,0.0922749892165649
7,0.200218,0.11856938025792994,0.027398647802303784,0.0912181605212421
8,0.233588,0.11782749956706196,0.027445834005636945,0.09071299989863445
9,0.266957,0.1156651122239689,0.02625630982851837,0.08884247150533374
10,0.300327,0.11559427945984886,0.02644094597109981,0.08884827941322414
11,0.333697,0.11477622129369913,0.026031874015468026,0.0881529171102298
12,0.367067,0.11464653663396994,0.02595239615963764,0.08803829449167025
13,0.400436,0.1157644165308483,0.026128962848976593,0.08887378042628678
14,0.433806,0.11605858664109359,0.02612900497957462,0.08907971214263789
15,0.467176,0.11807546730849032,0.026614811612879603,0.09063727059980711
16,0.500545,0.11883786782163294,0.026808714808844412,0.09122912191779638
17,0.533915,0.11954060048661133,0.026961123227801757,0.09176675730896847
18,0.567285,0.12519239066486862,0.028737111407439783,0.09625580688763996
19,0.600654,0.13287972164100958,0.031729699347070206,0.10253471495282777
20,0.634024,0.13812690740424813,0.034167082564525636,0.10693895995233137
21,0.667394,0.14017936231419856,0.03491429694351428,0.10859984270299326
22,0.700763,0.1421866758821139,0.035874269524526665,0.11029295397483772
23,0.734133,0.14605554835838208,0.038028714664619344,0.11364749825025325
24,0.767503,0.14941015712761652,0.03983199326032676,0.11653670796742958
25,0.800872,0.14834446622076017,0.039316790826561525,0.11563616360250058
26,0.834242,0.14584525074841453,0.03797437123408379,0.1134839868941153
27,0.867612,0.14501092401957688,0.0380592737307371,0.11292542893292494
28,0.900981,0.1442386572271049,0.036864803670503994,0.11202650116012464
29,0.934351,0.14643086477980052,0.03751553530176325,0.11375626593638934
30,0.967721,0.14743201319747293,0.038102416268433206,0.114633134118761
31,1.001091,0.15146830636242448,0.04070729551957422,0.1182400031095694
32,1.034460,0.15451410470631713,0.042009620798649554,0.12076275953401686
33,1.067830,0.1598035237899915,0.044504212383748167,0.1252137303681185
34,1.101200,0.16306463017034928,0.0463923339053586,0.12806294129085205
35,1.134569,0.16106908770017475,0.04621326856028814,0.12661234195820875
36,1.167939,0.15432246382005932,0.043417349283563375,0.12105092945911053
37,1.201309,0.15105573576553072,0.042007135013794404,0.11834115554000982
38,1.234678,0.14866816292934612,0.041447957290904426,0.11650210123781361
39,1.268048,0.1480237266111632,0.04110986164949067,0.11594956712266143
40,1.301418,0.14687283767099665,0.04077533165893611,0.11504358586737849
41,1.334787,0.14611283307508102,0.040595747464753994,0.11445770739198291
42,1.368157,0.14648815558073217,0.04084121610049498,0.114794073736661
43,1.401527,0.14878567220904235,0.041636146301204,0.11664081443669085
44,1.434896,0.15068146983570183,0.042340090053355144,0.11817905590099782
45,1.468266,0.15400487837017257,0.04345660747942908,0.12084039710294951
46,1.501636,0.15889779607508936,0.045390816683219606,0.12484570225752842
47,1.535005,0.16295216736170923,0.04744644576637531,0.12830045088310904
48,1.568375,0.166169850257233,0.049395385488569095,0.1311375108266338
49,1.601745,0.1679073273437931,0.04987674293646227,0.13249815202159385
50,1.635115,0.16951110878755518,0.050327094777289735,0.13375590458447553
51,1.668484,0.16196297030255996,0.04507359155640912,0.1268961566787147
52,1.701854,0.1442949744629654,0.03691854858215486,0.11208204669872224
53,1.735224,0.13372464378570306,0.03282621193801852,0.1034551142313977
54,1.768593,0.1291366503083743,0.03115909548671334,0.099743383861876
55,1.801963,0.13106988881696313,0.032039666949757524,0.10136082225680144
56,1.835333,0.1382010152684259,0.03520144759379986,0.10730114496603808
57,1.868702,0.14942400414221085,0.04028034536403734,0.11668090650875879
58,1.902072,0.15729827455296377,0.04386713263027687,0.1232689319761577
59,1.935442,0.1655172437073467,0.047045873248214125,0.1299758325696069
60,1.968811,0.16965751674395507,0.049168140293241513,0.133510703808741
61,2.002181,0.17819926098752983,0.05388627710144285,0.14090536582170374
62,2.035551,0.18947289537762893,0.05731615256531982,0.1498258725339362
63,2.068920,0.19506271329004407,0.05850050383923764,0.15409405045480212
64,2.102290,0.19506405416249667,0.05875368216935609,0.1541709425645545
65,2.135660,0.18710198527484037,0.0543064897120469,0.14726333660600233
66,2.169029,0.17736800223267649,0.048533510427720784,0.13871765469118977
67,2.202399,0.1578543185850462,0.03881917785749169,0.12214377636677984
68,2.235769,0.13016118426399134,0.02690650255197301,0.09918477975038584
69,2.269138,0.1041624999737364,0.014996933641808758,0.07741283007415811
70,2.302508,0.10064016638883831,0.012285952771703084,0.07413390230369774
71,2.335878,0.10602953945385007,0.01310520322541255,0.0781522385853188
72,2.369248,0.11024994652009663,0.013665580260215164,0.08127463664213219
73,2.402617,0.10824371774546708,0.011858233825697766,0.07932807256953628
74,2.435987,0.09943660295349346,0.00733036446262113,0.07180473140623175
75,2.469357,0.10323922401360065,0.008430602433282067,0.07479663753950508
76,2.502726,0.10942005444003426,0.010727403963708105,0.07981225929713641
77,2.536096,0.12476642100255256,0.01797628422152364,0.09272937996824387
78,2.569466,0.14034915527846603,0.026352909543025115,0.10615028155783375
79,2.602835,0.164235883857768,0.03788229846668085,0.12632980824044185
80,2.636205,0.17667150062524262,0.04283059639522835,0.13651922935623834
81,2.669575,0.18964415297031217,0.04889191872268263,0.1474184826960233
82,2.702944,0.19073322117762995,0.05310518764979325,0.14944481111927893
83,2.736314,0.19687164499008766,0.05675512394728596,0.15483668867724715
84,2.769684,0.1827779881617259,0.05143306837778302,0.14337451222654304
85,2.803053,0.1614089771848327,0.04073751937979494,0.12520753984332136
86,2.836423,0.14593240071991492,0.03371349256436941,0.11226672827325127
87,2.869793,0.1387187823916317,0.031026050625195884,0.10641096286170096
88,2.903162,0.13885307422883747,0.031317286066244725,0.10659233778005964
89,2.936532,0.1413559499607043,0.031320835413361836,0.10834541559650156
90,2.969902,0.14143090408653264,0.028567729967215655,0.10757195185073753
91,3.003272,0.13015734518049168,0.019864251852165345,0.09706941718199379
92,3.036641,0.12142467029146954,0.01546522746787868,0.08963683744439227
93,3.070011,0.12021266458924582,0.01445474110345845,0.08848528754350961
94,3.103381,0.12711436642828655,0.016575995750546482,0.09395285522496452
95,3.136750,0.1522973771047267,0.02584776645591539,0.11436249391008331
96,3.170120,0.18211860607259514,0.03711439507162974,0.1386173427723055
97,3.203490,0.2036034717266304,0.04613079714358044,0.15636166935171542
98,3.236859,0.2159499771618232,0.054431474156926216,0.1674944262603541
99,3.270229,0.22787281177522398,0.06318593138260149,0.17846674765743722
100,3.303599,0.23641247936751716,0.06858146573702446,0.18606317527836935
101,3.336968,0.24145037186337265,0.07240352436664611,0.19073631761435467
102,3.370338,0.23322910384111284,0.07096201559703337,0.18454897736788897
103,3.403708,0.2134090911256802,0.062193664044806536,0.16804446300141812
104,3.437077,0.18858349872644337,0.05141818688261315,0.14743390517329427
105,3.470447,0.17073035395211725,0.043877135812854996,0.13267438851033855
106,3.503817,0.16608591396992767,0.04194907614330737,0.12884486262194156
107,3.537186,0.17055940342050557,0.04529630203830072,0.13298047300584412
108,3.570556,0.18242930547583208,0.05067844255106869,0.14290404659840306
109,3.603926,0.20127399711701183,0.05931172479649462,0.15868531542085665
110,3.637296,0.21134236606160586,0.06359124408349852,0.16701702946817365
111,3.670665,0.21168637670411056,0.06437216523737102,0.1674921132640887
112,3.704035,0.20881668169726705,0.06289093469939834,0.16503895759790643
113,3.737405,0.20395382433898937,0.061351958585125,0.16117326461283005
114,3.770774,0.19121640252251673,0.054921075476606594,0.1503278044087437
115,3.804144,0.1800735569277321,0.04963633798204775,0.1409423912440268
116,3.837514,0.17312545794176074,0.04674644877982409,0.13521175519317974
117,3.870883,0.17111927575705577,0.04529626084238835,0.13337237128265553
118,3.904253,0.1753151760684772,0.04567255168761512,0.13642238875421858
119,3.937623,0.1709929372719216,0.04157345790017168,0.13216709346039662
120,3.970992,0.14943952957559706,0.028633524698519604,0.1131977281124738
121,4.004362,0.126689132391716,0.01751605244083489,0.09393720840645166
122,4.037732,0.11315684180126703,0.012172739661203674,0.08286161115924802
123,4.071101,0.1041317227338675,0.008814109710518065,0.07553643882686267
124,4.104471,0.09884608830304042,0.007515914088517961,0.07144703603868367
125,4.137841,0.10985176803737767,0.011020525483104894,0.08020239527109584
126,4.171210,0.11496148823387432,0.010781558057433803,0.08370750918094216
127,4.204580,0.1334646087442612,0.015657658250622337,0.09812252359616953
128,4.237950,0.15080788225612043,0.019445648403413257,0.11139921210030827
129,4.271320,0.15464111867166055,0.02067535898775976,0.1144513907664903
130,4.304689,0.15447835331638302,0.021321669430127872,0.11453134815050647
131,4.338059,0.15295509890925182,0.02247196868231773,0.11381015984117158
132,4.371429,0.1496437015943457,0.022597229419414073,0.1115297599418662
133,4.404798,0.14897760278349714,0.022764336981562175,0.11111362304291665
134,4.438168,0.147376998724259,0.023027742211317107,0.11007222177037643
135,4.471538,0.14633981507155555,0.02360755526850178,0.1095201371306394
136,4.504907,0.14432584073944604,0.02329845899250471,0.10801762621536364
137,4.538277,0.13656200923811596,0.022977742801896066,0.10248672930724997
138,4.571647,0.12810021152342446,0.021135027722920276,0.09601065638327319
139,4.605016,0.12828046551724184,0.02187780463199332,0.09635966725166728
140,4.638386,0.12720465326560973,0.021626750905568114,0.09553128255759724
141,4.671756,0.1241710953437981,0.020721773103501973,0.09313629867170926
142,4.705125,0.12120915207787848,0.019766552644883827,0.09077637224798009
143,4.738495,0.12324565170753124,0.020141907583541598,0.09231452847033435
144,4.771865,0.12499399642774417,0.02047584813685541,0.09363855194047753
145,4.805234,0.12440749156733609,0.020277017856920262,0.09316834945421135
146,4.838604,0.12448923362044124,0.0196724169890261,0.0930441886310167
147,4.871974,0.12359643607405933,0.019694111391839735,0.09242573866939345
148,4.905344,0.11878334258330654,0.018283456500386992,0.08863337675843067
149,4.938713,0.12048058876692604,0.019448813504712396,0.09017105618826195
150,4.972083,0.11717284050244488,0.019626023855372567,0.08790879550832319
151,5.005453,0.11753852902221261,0.020703088033517118,0.08848789672560396
152,5.038822,0.11860780799873766,0.02127521345817839,0.08940802963656988
153,5.072192,0.12106131006207776,0.021546471809380605,0.09120685858626862
154,5.105562,0.12119496262368536,0.020720200322729154,0.09105253393339849
155,5.138931,0.11828306742810671,0.01913663217437386,0.08853913685198686
156,5.172301,0.11836442683617417,0.01876273946693628,0.08848392062540279
157,5.205671,0.12011387416617672,0.019324738961686072,0.08987713360482952
158,5.239040,0.12169039916847696,0.019213490964678063,0.09094732670733728
159,5.272410,0.12251027138692996,0.019280857332196703,0.09154144717050998
160,5.305780,0.12050463510551915,0.018069214586726397,0.08977400894988131
161,5.339149,0.11606500610521522,0.016597998562247793,0.08622490384232499
162,5.372519,0.10957963686862524,0.013907303169805789,0.08087793675897939
163,5.405889,0.10725032796024853,0.012735108862691772,0.0788957622309815
164,5.439258,0.10747021837918924,0.012731948164004197,0.07904873731463373
165,5.472628,0.10733878823140139,0.012506497179348213,0.07888910091578542
166,5.505998,0.10641411806786001,0.012637479346382454,0.07828112645141674
167,5.539368,0.10711570466963119,0.013018129532947856,0.07888643212862619
168,5.572737,0.10567613449389014,0.013136864545773891,0.07791435350945526
169,5.606107,0.10358558172697914,0.012968107833651741,0.07640033955898091
170,5.639477,0.09994833954537977,0.01205577034265934,0.07358056878456362
171,5.672846,0.09494168144699924,0.010155643666231912,0.06950587011276904
172,5.706216,0.09408522589539162,0.009537365922242975,0.06872086790344702
173,5.739586,0.09396094642911622,0.009522792134329638,0.06862950014068023
174,5.772955,0.09335415663737254,0.009574528013939975,0.06822026805034277
175,5.806325,0.096806855428271,0.010935208242671586,0.07104536127259117
176,5.839695,0.09631194407059086,0.010180223285588772,0.07047242783509024
177,5.873064,0.09884144212518381,0.011099651337737349,0.07251890488894985
178,5.906434,0.09988418207509091,0.010993612982177273,0.07321701134721681
179,5.939804,0.10184712091824069,0.0112250780944085,0.07466050807109104
180,5.973173,0.11216058780372204,0.01490323915224036,0.08298338320827753
181,6.006543,0.12041624124519963,0.019210992604117585,0.09005466665287501
182,6.039913,0.11943590716236815,0.019678089903639725,0.08950856198474962
183,6.073282,0.11787527731285084,0.019628307724227332,0.08840118643626378
184,6.106652,0.11775112992991739,0.019438932297178045,0.08825747064009558
185,6.140022,0.11871980821387891,0.019897063943579155,0.08907298493278898
186,6.173391,0.11875599253451155,0.018820876758631443,0.0887754578017475
187,6.206761,0.12372884157936151,0.019993803376500457,0.0926083301185032
188,6.240131,0.12308046026835458,0.019445276085082345,0.09198990501337291
189,6.273501,0.11675110672059934,0.015804967005157402,0.08646726480596675
190,6.306870,0.10329838011855931,0.009625294713542771,0.07519645449705435
191,6.340240,0.09377642701231165,0.00660880029149634,0.06762613899606705
192,6.373610,0.08741359250260367,0.005839715376183172,0.06294142936467752
193,6.406979,0.08555734098219939,0.0055845312030569265,0.061565498048456645
194,6.440349,0.08652135920971396,0.00545341580019381,0.06220097618685791
195,6.473719,0.08774215721572086,0.005989338387469645,0.0632163115672455
196,6.507088,0.08940912615114317,0.006097624245006069,0.06441567557930203
197,6.540458,0.10700552693434676,0.011303752941862977,0.07829499473660162
198,6.573828,0.1413842226606839,0.023920013473751577,0.1061449599046042
199,6.607197,0.15761123824328338,0.03014301880989955,0.11937077241326823
200,6.640567,0.16491486998113397,0.03366057026315312,0.1255385800657397
201,6.673937,0.17150337561857623,0.03677164177889365,0.13108385546667145
202,6.707306,0.17497290488407666,0.03881339810042313,0.13412505284898057
203,6.740676,0.17451878766423526,0.04002204429929597,0.13416976465475347
204,6.774046,0.1748911461246863,0.04134465062660781,0.13482719747526273
205,6.807415,0.17334978577827131,0.04059438828002871,0.13352316652879853
206,6.840785,0.17265593796380768,0.04071616879245911,0.1330740072124031
207,6.874155,0.17197895354417073,0.04048918398995659,0.13253202267790648
208,6.907525,0.16658322857851826,0.03721808661908937,0.12777368599068958
209,6.940894,0.15943839502993817,0.033343332782174426,0.12160987635560905
210,6.974264,0.14727585158838086,0.029955981913395952,0.11207989068588538
211,7.007634,0.13980902069615275,0.026220326086765656,0.10573241231333662
212,7.041003,0.12782100939545132,0.0214886151862181,0.09592129113268134
213,7.074373,0.1204791001891844,0.01966131577009214,0.09023376486345672
214,7.107743,0.11533123861626839,0.016306752488582387,0.08562389277796258
215,7.141112,0.11277235633338083,0.015126229257564008,0.08347851821063579
216,7.174482,0.1091779592310993,0.01335788220003061,0.0804319361217787
217,7.207852,0.11513025424610067,0.016138664049532736,0.08543277718713028
218,7.241221,0.13821118175131084,0.02885047991377087,0.10540297120004885
219,7.274591,0.14939716984268228,0.034578721686338416,0.11495163539577913
220,7.307961,0.15218914868404596,0.035962891577316795,0.11732127155202719
221,7.341330,0.15338232394329646,0.03660948764906844,0.11835047305502805
222,7.374700,0.1535792200447159,0.0358355388669328,0.11825611569138096
223,7.408070,0.15340021320098285,0.03414010374079391,0.11762218036292617
224,7.441439,0.15344045705930368,0.033957034624303384,0.11759543032880358
225,7.474809,0.1543011289896792,0.035877701134122975,0.11877410063301233
226,7.508179,0.16621403968750967,0.04283771606937428,0.12920114260206905
227,7.541549,0.18316154637356366,0.04968432743140996,0.14311838069091753
228,7.574918,0.18241276638230308,0.04914223845423365,0.14243160800388224
229,7.608288,0.17131649048550338,0.04394951957011078,0.1331063992108856
230,7.641658,0.164905983636781,0.040336705278511936,0.12753520012930028
231,7.675027,0.15099601430292844,0.03488217054908317,0.11616186117677485
232,7.708397,0.1401284721473673,0.030469177968067973,0.10723068389357748
233,7.741767,0.13663086821811127,0.02885990793573912,0.10429958013339961
234,7.775136,0.13476392471303134,0.02752114391996397,0.10259109047511113
235,7.808506,0.13304181234806728,0.02557954734131887,0.10080313284604275
236,7.841876,0.12107359610571526,0.017669226358895892,0.09005228518166945
237,7.875245,0.11372116621409478,0.012752603237796294,0.08343059732120522
238,7.908615,0.11553371698749396,0.012068064837491106,0.08449402134249309
239,7.941985,0.11506719926268026,0.010621808728486315,0.08373358210242207
240,7.975354,0.10384946906541567,0.006217888726456238,0.07455999496372784
241,8.008724,0.09353882879883986,0.0030627171670300516,0.0663959953092969
242,8.042094,0.10087616073332255,0.003550223205821083,0.07167837947507211
243,8.075463,0.13506604587217805,0.017423969466031378,0.09977342295033403
244,8.108833,0.16352831585268834,0.028815949713293387,0.12311460601086985
245,8.142203,0.1756195965505455,0.03413599467487071,0.13317451598784305
246,8.175573,0.18961968206549396,0.04178006579616306,0.14526779718469465
247,8.208942,0.197190792633148,0.0456456073308871,0.1517272370424697
248,8.242312,0.1985073663159361,0.04599210717877068,0.15275278857478647
249,8.275682,0.1892910828615323,0.040124343650163756,0.14454106109812173
250,8.309051,0.14369667290042598,0.02059671967444965,0.10676668693263308
251,8.342421,0.110984985093291,0.006744517588173793,0.07971284484175584
252,8.375791,0.09987878796479296,0.0021152779801405447,0.07054973496939723
253,8.409160,0.12400238853232146,0.010311742609593251,0.08989519475550299
254,8.442530,0.1617198108155195,0.029592544630590783,0.12208163096004088
255,8.475900,0.18147766165689233,0.04430889079056299,0.14032703039699354
256,8.509269,0.19050451899460413,0.04899261315952873,0.1480509472440815
257,8.542639,0.20159559379013767,0.05702821856059785,0.15822538122127572
258,8.576009,0.2092214225267925,0.06128597029986369,0.16484078685871384
259,8.609378,0.2054831303878554,0.06009128916036068,0.16186557801960696
260,8.642748,0.19149136421539975,0.05553110131616988,0.15070328534563077
261,8.676118,0.1929046916800549,0.05452959659744388,0.15139216315527157
262,8.709487,0.1912277553244432,0.05327295859878382,0.14984131630674538
263,8.742857,0.19035865303803615,0.05247254000814754,0.14899281912906956
264,8.776227,0.19110049422036413,0.05351272096925135,0.14982416224503028
265,8.809597,0.19044705755910848,0.053330228048511154,0.14931200870592928
266,8.842966,0.19182153655109124,0.054503259022240756,0.15062605329243609
267,8.876336,0.19052946014390643,0.05365854589601924,0.14946818586954028
268,8.909706,0.18889202458933063,0.05326325296406056,0.1482033931017496
269,8.943075,0.19050063448256768,0.05365052901908476,0.1494456028435228
270,8.976445,0.1855110743329707,0.04963481558726337,0.14474819670925848
271,9.009815,0.16532234573890256,0.03955868959456872,0.12759324889560242
272,9.043184,0.13212436154045093,0.023283432650066823,0.0994720828733357
273,9.076554,0.1113669873543885,0.01461115085542439,0.08234023640469926
274,9.109924,0.10557288152054539,0.011298853305714302,0.07729067305609605
275,9.143293,0.10391446533846303,0.0100744797444515,0.07576246966025957
276,9.176663,0.11823686387439515,0.018493332893732582,0.08831380458019637
277,9.210033,0.1445396425522147,0.03164672784306148,0.11067176813946872
278,9.243402,0.16368083213048568,0.04239337693386742,0.1272945955715002
279,9.276772,0.17156008864647007,0.04689796669488687,0.13416145206099508
280,9.310142,0.16887824288303405,0.046258965961065796,0.13209245980644355
281,9.343511,0.16930945470132802,0.04691204937374681,0.13259023310305365
282,9.376881,0.16790169761379095,0.0469948112571175,0.1316296317067889
283,9.410251,0.1656576389380352,0.04656822348668258,0.1299308143026294
284,9.443621,0.16386394620222686,0.04675381895445911,0.12873090802789652
285,9.476990,0.16185650255058412,0.04630777271223,0.12719188359907788
286,9.510360,0.1589750450656467,0.04469290039478638,0.12469040166438859
287,9.543730,0.15731263515101176,0.04382378888637242,0.12326598127161996
288,9.577099,0.15594029671873763,0.043485439812812623,0.12220383964696012
289,9.610469,0.15509253139950666,0.0432009442257214,0.12152505524737107
290,9.643839,0.15541165138651156,0.043442853808156066,0.1218210121130049
291,9.677208,0.15580172714179524,0.043562940897267324,0.12213009126843687
292,9.710578,0.15563481170070717,0.043501575077724126,0.12199484071381225
293,9.743948,0.15501272928354942,0.04318602089547574,0.1214647167671273
294,9.777317,0.15243646321246046,0.04208154278549198,0.11932998708436991
295,9.810687,0.150259277672073,0.04144956585291937,0.11761636412632691
296,9.844057,0.14997490440210254,0.04165882212838722,0.11748007971998795
297,9.877426,0.14697594159271485,0.04052834691260642,0.11504166318868231
298,9.910796,0.14731584842856046,0.040773493859644405,0.11535314205788563
299,9.944166,0.1472651112538243,0.04055108630598083,0.11525090376947125
300,9.977535,0.1491187392331198,0.04114887005598692,0.11672777847997992
301,10.010905,0.147552516253485,0.040137103801860356,0.1153278925179976
